Título;Enlace;Fecha;Primeros_Párrafos;Topic
Desarticulado en Barcelona un grupo que robó en al menos diez pisos;https://www.lavanguardia.com/sucesos/20200801/482623225834/barcelona-ladrones-pisos-detencion-robos-vivienda.html;01/08/2020;LosMossos d’Esquadrahandetenidoa cinco personas y han dado por desarticulado un grupo especializado en forzarcerradurasal que achaca la comisión de al menos diezrobosenpisosdeBarcelona. La policía catalana ha informado este sábado de que las detenciones se produjeron el pasado día 29 y que el juez ha mandado a prisión a uno de los arrestados. Los miembros de la banda eran especialistas en forzar cerraduras y practicaban en una especie de taller que habían montado en el piso donde vivían, en la calle Castillejos de Barcelona, en el que fabricaban sus propias herramientas y en el que tenían una muestra de bombines de cerraduras para depurar su técnica.;Sucesos
Incautado en Vilassar de Mar el mayor alijo de marihuana de España;https://www.lavanguardia.com/sucesos/20220707/8392192/incautado-vilassar-mar-mayor-alijo-marihuana-espana.html;07/07/2022;La Guardia Civil y la Policía Nacional han desmantelado una macro plantación de marihuana en la localidad barcelonesa de Vilassar de Mar (Maresme), en la que se ha aprehendido el mayor alijo de esta sustancia en España, más de seis toneladas, y en la que se ha detenido a un total de cinco personas por un presunto delito contra la salud pública y defraudación de fluido eléctrico. La investigación se inició en marzo de 2021, cuando se tuvo conocimiento de que en una parcela de 32 hectáreas, aparentemente dedicada al cultivo de cáñamo industrial, se camuflaba bajo esta plantación legal el cultivo, recolección y distribución de marihuana a gran escala. Esta plantación carecía de permiso alguno para la obtención de CBD (Cannabidiol) otorgado por la AEMPS (Agencia Española de Medicamentos y Productos Sanitarios), pudiéndose comprobar que se dedicaban a la obtención de esquejes de marihuana de plantas madre para su venta a terceros y al cultivo de plantas de marihuana para la obtención de cogollos y posterior manufactura y empaquetado de los mismos al vacío para su venta en el mercado negro.;Sucesos
Arde por completo una nave de reciclaje de residuos en Granollers;https://www.lavanguardia.com/sucesos/20200729/482575101367/granollers-incendio-planta-residuos-confinamiento.html;29/07/2020;La nave de la empresa dereciclaje y gestión de residuosdeGranollers(Barcelona) donde la noche de este martes se ha registradoun incendioha ardido por completo, según ha informado Bombers de la Generalitat. El incendio se ha registradosobre las 22.30 horasen las instalaciones de la empresa A 3Aprofitament Assessorament Ambiental SL, ubicada en el número 15 de Cal Ros dels Ocells, en el polígono industrial Coll de la Manya.;Sucesos
Dos mujeres de 63 y 66 años mueren ahogadas en L’Estartit;https://www.lavanguardia.com/sucesos/20200727/482536893596/dos-mujeres-ahogadas-estartit.html;27/07/2020;Dosmujeresde63 y 66 añoshan muerto ahogadas este domingo en la playa deL’Estartit, enTorroella de Montgrí(Girona), en dos sucesos que se han producido con escasas horas de diferencia. Sobre las 10:55 horas, un socorrista que atiende laplaya de Griells, donde ondeaba la bandera verde, ha dado aviso de que intentaba reanimar a una bañista de 66 años y solicitaba el apoyo del Sistema de Emergencias Médicas (SEM). Al lugar se ha desplazado un helicóptero y una ambulancia básica, que han continuado con las maniobras cardiopulmonares, aunque con resultado infructuoso. Además, diversas patrullas de los Mossos d’Esquadra y de la Policía Local han acudido a la playa de Griells, mientras que la Guardia Civil se ha hecho cargo de las diligencias.;Sucesos
Primera causa judicial a una mafia de la ocupación como grupo criminal;https://www.lavanguardia.com/sucesos/20220114/7986158/primera-causa-judicial-mafia-ocupacion-grupo-criminal.html;14/01/2022;Los agentes de los Mossos recibieron la llamada de unos vecinos de Sant Andreu de la Barca alertando de que se había ocupado un piso de su finca. La patrulla se acercó al domicilio y encontró a un ciudadano de origen rumano que les comentó que había pagado por vivir allí. En concreto, había desembolsado 5.000 euros a un matrimonio que le había facilitado las llaves de la vivienda. Los agentes, como es habitual en estos casos, levantaron una acta y lo pasaron al juzgado que en condiciones normales contactaría con el propietario y pondría en marcha la maquinaria para devolverle el piso (trámite que se demora un año) y decretar el desahucio del ocupante. Este caso, sin embargo, no acabó así sino que la confesión de aquel ciudadano permitió desenmascarar una organización criminal dedicada a ocupar viviendas de forma masiva para posteriormente vender las llaves a personas desfavorecidas y extorsionar a propietarios particulares, bancos y fondos de inversión a quienes exigían un rescate para recuperar la vivienda.;Sucesos
Detenidos 26 miembros de un violento clan delictivo de La Mina;https://www.lavanguardia.com/sucesos/20200702/482050536729/mossos-operativo-organizacion-criminal-delitos-violentos.html;02/07/2020;A eso de las cinco y media de la mañana ha arrancado un granoperativode losMossos d’Esquadrapara tratar de desarticular unclan familiardedicado a cometerdelitos violentos. En la operación policial, que todavía está bajo secreto de actuación, han participado 500 agentes para realizar una veintena de entradas en diferentes puntos del territorio catalán, especialmente en el conflictivo barrio deLa Mina(Sant Adrià de Besòs). El operativo se ha saldado con ladetención de 26 personas, todas ellas de la misma familia muy arraigada en el barrio. Entre los arrestados se encuentran losnueve principales cabecillasdel clan, que era el objetivo principal cuando arrancó la investigación hace cosa de medio año.;Sucesos
La vuelta a casa de los tres catalanes sepultados por un alud en Georgia;https://www.lavanguardia.com/sucesos/20200305/473974724485/alud-montana-georgia-accidente.html;05/03/2020;La maquinariaburocráticase ha puestoen marcha. Las trámites para la vuelta a casa de los tres catalanes, dos de ellos bomberos, sepultados la mañana del miércoles por un alud en Georgia se están gestionado a través de un equipo de coordinación constituido en el Ayuntamiento de Sort. Elgruposorprendido por estaavalanchade nieve estaba formado porocho personas, todas vecinas del Pallars Sobirà. El alud sepultó a cuatro de esos montañeros (Ferran Comadran, Julio Barbot, Anselmo Ramírez y Carles Feliu). Los tres primeros murieron y el último pudo ser rescatado con vida.;Sucesos
Un muerto y cinco heridos en un accidente múltiple en Vilafranca del Penedès;https://www.lavanguardia.com/sucesos/20200626/481960407910/accidente-multiple-vilafranca-del-penedes-barcelona.html;26/06/2020;El conductor de un camión ha fallecido y cinco personas han resultado heridas de carácter leve en un accidente múltiple de trafico ocurrido esta tarde en la N-340 a su paso por Vilafranca del Penedès (Barcelona), en el que también se han visto implicados un tráiler, dos turismos y una furgoneta. Con la muerte del conductor, ya son 48 las personas que han perdido la vida en un accidente en la red interurbana de Catalunya en lo que va de año. Los servicios de emergencia han recibido el aviso del siniestro alrededor de las tres y media de esta tarde, que ha ocurrido en el punto kilométrico 1.212.;Sucesos
Detenido por asaltar y robar el bolso de una mujer con 400.000 euros en joyas;https://www.lavanguardia.com/sucesos/20210220/6256805/detenido-asaltar-robar-bolso-mujer-400-000-euros-joyas.html;20/02/2021;Los Mossos d'Esquadra han detenido al principal investigado de un robo violento en el área de servicio de Montseny de la AP-7. El 11 de septiembre, unos desconocidos asaltaron a una turista que viajaba desde Portugal y le robaron el bolso de mano, donde llevaba joyas valoradas en 400.000 euros. La víctima explicó que la intentaron distraer para robarle el bolso y que, al intentar impedirlo, la golpearon. Los Mossos identificaron a un grupo de tres personas especializadas en hurtos a turistas en las autopistas, el aeropuerto de Barcelona y Madrid, y detuvieron un miembro, que quedó en libertad después de pasar a disposición judicial. La policía no descarta la detención del resto de miembros del grupo en los próximos días.;Sucesos
Los detenidos por el intento de atropello en la pelea de Vacarisses, en libertad sin declarar;https://www.lavanguardia.com/sucesos/20211017/7796249/detenidos-intento-atropello-pelea-vacarisses-niegan-declarar.html;17/10/2021;El Juzgado de guardia de Terrassa (Barcelona) ha decretado libertad este domingo para los cinco detenidos por los hechos ocurridos la madrugada del sábado en Vacarisses (Barcelona), donde presuntamente se produjo un intento de atropello a diversas personas y atentados contra las autoridades. Por su parte, el alcalde de Vacarisses atribuye el incidente a “un hecho puntual”. Cuatro de los detenidos tienen causas abiertas por atentado a la autoridad y uno por conducción temeraria. Todos se han acogido a su derecho a no declarar, ha informado el Tribunal Superior de Justicia de Catalunya (TSJC) en un comunicado. El autor del presunto intento de atropello tiene 20 años y los otros cuatro entre 22 y 27 años, y los hechos que acabaron con tres agentes de los Mossos d'Esquadra heridos leves, se produjeron en una zona próxima a donde se había celebrado un concierto por la fiesta mayor de la localidad.;Sucesos
Juicio a un fotoperiodista de 'El País' acusado de empujar a un policía;https://www.lavanguardia.com/sucesos/20211014/7788544/juicio-fotoperiodista-el-pais-carcel-acusado-empujar-policia-sentencia-proces.html;14/10/2021;El fotoperiodista del diario 'El País', Albert García, se sienta este jueves en el banquillo. La fiscalía lo acusa de empujar a un policía durante las protestas por la sentencia del procés del año 2019 y pide para él una pena de nueves meses de cárcel por un delito de atentado a la autoridad. El escrito de acusación asegura que el fotoperiodista propinó un fuerte empujón” desequilibrando al agente y golpeándole en la mano derecha y causándole un esguince en el pulgar derecho”. Los hechos se produjeron el 18 de octubre de 2019 durante los graves disturbios que se produjeron en la plaza Urquinaona de Barcelona. García estaba trabajando y haciendo la cobertura para su medio de comunicación cuando sobre las 22:30h. fue detenido por la Policía Nacional acusándolo de haber agredido a uno de los agentes. La actuación fue grabada por múltiples periodistas que estaban en la misma zona. Durante tres años, García ha constado como investigado por un delito de lesiones y por otro de atentado a la autoridad porque la Policía Nacional lo acusaba de haber agredido a dos agentes. Sin embargo, la Audiencia de Barcelona aceptó parcialmente el recurso y retiró uno de los cargos que se le imputaron en un principio.;Sucesos
